Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
9/26/18 11:00,17506362382,12216077389,5927700693,8466952318,37694325961,21985121844,15833015216,9883164879
9/26/18 12:00,16997086249,16327748068,5567723591,4049484679,26906019501,25137882555,13887542701,11696200918
9/26/18 13:00,18866751037,17261792596,5223676701,3550791725,32757936431,23664867954,14367174073,9272608374
9/26/18 14:00,22969883662,15222685005,6205795853,7184988571,33937575682,25322029783,13148181249,8394034428
9/26/18 15:00,29782305512,18988078616,6885979629,9646666523,36620540019,29209333970,12668343537,8113910734
9/26/18 16:00,19933138011,16872957718,6344761983,6288818251,33586721218,24684070992,16551474067,6762238949
9/26/18 17:00,27339859419,16503874755,5694137087,2957398901,39074570262,29787044114,20146249036,6938695129
9/26/18 18:00,32565219232,17321277950,4763664284,4788056522,43724054423,28389529882,17032768135,9337787440
9/26/18 19:00,32682873615,21283779357,6787072778,2674844605,44158176238,28566750990,19445507359,8703959586
9/26/18 20:00,21394576642,21122160426,5148956663,1605224210,36773058916,22211312072,18088396475,5657682678
9/26/18 21:00,20596241539,20506532089,4136573396,582244264.8,36018187455,35142619416,20066710035,4408630132
9/26/18 22:00,22293417794,14031558829,6425899790,3342477950,36645260834,34869983843,21531262326,8659799690
9/26/18 23:00,19805359372,13142791143,4066393640,4716858380,34874150309,28144542448,22216312180,12390999218
9/27/18 0:00,30634655006,14494746896,6483864879,7015343830,40008820853,25852511660,20215997861,12635121916
9/27/18 1:00,27663722736,11177696938,4889330677,6888813393,31651282677,30899447200,17975448878,12972197179
9/27/18 2:00,556388959.7,159841657.9,6985054627,7133223978,36790817145,63618939080,16746507412,12579724189
9/27/18 3:00,0,0,6933575930,7994992888,42067398614,60921253407,12898674281,12318403493
9/27/18 4:00,0,0,7231501628,7532454970,36001806116,56012260176,3838496884,10465347542
9/27/18 5:00,0,0,6208348307,4930512658,42074169080,57685023014,5568701657,10394942786
9/27/18 6:00,0,0,8497517624,7378582463,59296292873,63860776909,5428451032,9791559501
9/27/18 7:00,0,0,4681543918,9211206574,66632182984,51246592277,6380598463,8374718821
9/27/18 8:00,0,0,4986055419,4788377837,40894703431,50124315437,7988529879,7426169925
9/27/18 9:00,0,0,8449065157,3782110613,34339106069,47453578505,12547583283,9100355164
9/27/18 10:00,0,0,7907598254,3200964166,31257617283,51781046375,13493835568,9037920015
9/27/18 11:00,0,0,5626384440,1984320567,23556741812,42879014143,11559299420,8276483964
9/27/18 12:00,0,0,10987033138,3663063280,28616093969,40715974644,11325801545,7752140109
9/27/18 13:00,0,0,9725881986,2884880297,22815521866,50932553455,9883974934,6715168760
9/27/18 14:00,0,0,7222202640,2210350941,29700288808,57807989781,7164359798,8807448484
9/27/18 15:00,0,0,8298989811,5410729566,39097823146,59682816899,11331716981,8231223103
9/27/18 16:00,0,0,8864586778,4530602925,39236038970,44963713672,9640552331,10517783272
9/27/18 17:00,0,0,4592502412,6589035745,44971288798,48905817392,14652951448,12080498792
9/27/18 18:00,16357194656,5820971748,5759844377,5965055573,37972246977,43263627658,11545348560,9569608290
9/27/18 19:00,18033063875,7368553219,4728075135,4538531222,37686531530,37491149072,10619308475,8923115496
9/27/18 20:00,17640789206,8522815779,4747604281,3463351930,41655380258,39771534922,13625951458,8720763205
9/27/18 21:00,15948462488,7149948805,4799513093,3492307666,35001735534,39584740804,8998138691,8846683327
9/27/18 22:00,19309435250,10746732108,5771851948,4577521175,31754005398,44122793406,10762487813,6717208313
9/27/18 23:00,15694405751,12005226452,5852843205,2784485656,26087101866,38728276335,8469113499,6851944732
9/28/18 0:00,18015607623,11737450749,5764369434,2530545850,27086032628,31773313893,14494490816,6385899489
9/28/18 1:00,20299604642,8724911206,5943448836,3855527781,26932283856,27648216415,13047378462,5663799965
9/28/18 2:00,17123125718,7633532676,6791644084,2792703732,25364284763,21937331514,13960808060,6455400153
9/28/18 3:00,16532188207,7250551964,5383867190,3742388769,24221496234,20164784569,12954276335,6738843370
9/28/18 4:00,19720033857,6205262560,7088846836,2623939386,21769751144,22072047980,11184419557,7249852064
9/28/18 5:00,20265642677,6237934305,6422472146,1675393913,23598966723,25974316030,11483136391,7917006387
9/28/18 6:00,23285199862,5296859883,7405178024,1871756332,28092823158,40368496512,14155770092,7676826831
9/28/18 7:00,19735325344,5554529894,7131060661,1433887235,20695044717,35153178418,14143134177,8520712528
9/28/18 8:00,17537476030,6325230061,5604994799,984566442.9,20909768140,43193743020,23980557913,7745894835
9/28/18 9:00,21480850610,6388139127,6358567364,1055939820,19687953476,38929147289,27301371678,7606579884
9/28/18 10:00,15839316753,5803649105,4981543181,792558354.2,19475211734,33878564445,28111792009,7620970760
9/28/18 11:00,14457293050,5454388755,6471067842,1063454735,16880204626,28926302377,26384879613,6460617625
9/28/18 12:00,17526501613,6219875864,8126869892,909617149.9,19512534650,33265007116,20142987765,7677920742
9/28/18 13:00,19844069051,14878204367,6382926468,809506712.8,41046915279,34281146141,21915708378,9817946793
9/28/18 14:00,18771363417,16033383083,5536938519,2136210802,41351084430,31329657039,20497434362,10435638373
9/28/18 15:00,18498586499,15572521498,6526233233,1030245473,38071813002,24891722567,19905744841,9195459755
9/28/18 16:00,19819037228,17371000721,6213549502,1354408501,35390657868,25170035942,17953469308,7355399103
9/28/18 17:00,19714372009,18110034469,4779780934,3223978127,30128151528,24175544609,19888318230,7847235927
9/28/18 18:00,23896939950,18465385216,5551237310,4836919419,30370216049,26281731577,29011345775,6631331762
9/28/18 19:00,19232660559,16763095365,5192462027,5065513329,25950978749,25330715103,18394523804,7133894652
9/28/18 20:00,21437388983,15162346173,5803684659,1496722841,28700964838,18169894264,20322173728,7052136750
9/28/18 21:00,20439605432,13145708662,5890522730,912446031.3,22515347422,21103281559,16916503772,6506671187
9/28/18 22:00,2545870337,1223008238,7634660510,6401594769,26441387263,40132828425,24078696104,7121879574
9/28/18 23:00,13622179.96,15757131.77,4916900631,5706107441,20891083843,38325598030,8119617647,6711268801
9/29/18 0:00,11668961870,8531067758,3554541995,1059105963,15249140162,25831516561,7191456519,7057711656
9/29/18 1:00,10011118954,6056561093,2939999873,875753264.9,14124811732,26420019487,6268022432,6931352620
9/29/18 2:00,15822354387,4541341777,5068669216,996240401.4,19843088795,34725140460,15962339639,6181817668
9/29/18 3:00,15948862514,8396991205,4765453468,4145136606,31052385247,36662359781,13899489133,7420580988
9/29/18 4:00,18676246722,8941634344,5136288369,4987495712,37889078829,30683284001,12149645510,8274774453
9/29/18 5:00,11968483367,7802015984,6991965476,4772089947,35450756913,33812024407,13530017261,7665544760
9/29/18 6:00,14452206443,4264314594,7413441123,3774391943,43595142465,42415139044,12567975201,6575313668
9/29/18 7:00,9314738940,5923384005,5820122952,5663980276,42784823674,29516809548,12150931504,6221344219
9/29/18 8:00,7691026158,6532717005,3204390794,4173412642,33019337949,22060017583,12173917358,5389426810
9/29/18 9:00,7661093432,8305025687,1622646982,4101210404,33987413289,22848120097,10145377070,5145600169
9/29/18 10:00,7063229944,7444349610,1522069051,3749189798,37050405215,21380756128,10837763714,5879139310
9/29/18 11:00,6829232217,9407699996,1522282478,2942775799,30844209928,19083381618,13222092051,5283418429
9/29/18 12:00,8852461999,10967221026,3273986611,4973607127,30444063251,23248964940,17463124543,5144251946
9/29/18 13:00,9090141063,9569340662,1292721021,5320060110,31382742271,18352786253,15232005095,6003978661
9/29/18 14:00,9369885909,7018354767,1334406173,3862856781,31208627641,19560686417,15668802122,7154947973
9/29/18 15:00,14212042991,11112277310,1845374136,3546265203,29761554059,26604324628,12820069438,5599351274
9/29/18 16:00,15180946908,7698417732,2243467085,4432694482,24439465431,22251236706,9920103317,6038492960
9/29/18 17:00,15440764015,6743241322,2482114560,3414575860,21851529215,26778344488,9997610315,7107515962
9/29/18 18:00,12990362707,9389045051,3040957317,6367805253,28894661559,32534784356,10658012181,5355323752
9/29/18 19:00,8456076015,9320653005,4246259882,5513625703,28157606876,24151152109,8734729054,7064178289
9/29/18 20:00,13744459597,12377593462,4282465997,5613420642,40287736243,30390849919,9797601709,6751950644
9/29/18 21:00,14830962445,11986332462,2278256517,7087823907,32768248334,27883476300,9855381626,6496397597
9/29/18 22:00,14635817690,8204969800,2508444604,6324626331,28138186285,28534835154,9015225175,7156067723
9/29/18 23:00,12698189308,6438283797,2137078367,6167427947,28986167966,28009992218,10010181686,6221521293
9/30/18 0:00,13852793032,10755484301,2852180264,5979931149,23800216173,30886994605,11440419430,8640359316
9/30/18 1:00,13071850182,8656477273,1713469851,5664308251,20439677066,34331210247,11098847736,7804655136
9/30/18 2:00,9899083182,8364678875,1606830442,3973571653,29507992105,30887703361,11241515349,7954674956
9/30/18 3:00,8596438753,5733063047,4310160537,5729470612,28433593834,33088460470,13505370027,8662038579
9/30/18 4:00,8834109342,7438038782,2881838745,4613538180,23166565695,37996318073,14914400077,11340607501
9/30/18 5:00,10166788791,8587470576,1374027945,4980275693,24183853318,32182275655,12451224963,12803314885
9/30/18 6:00,11291130647,7931514443,1133709026,2451123122,39804725321,34111520532,15659454564,9770195197
9/30/18 7:00,7866462240,7758372660,1231147190,5432602475,42446325364,25108981136,16987106695,9788281193
9/30/18 8:00,8529022234,6712581567,2092547307,4393969675,36022174515,24351920329,13168299546,8988296004
9/30/18 9:00,9352417027,9200911701,1919191222,2152718444,38250294092,28115864924,16421025640,5959532778
9/30/18 10:00,7646917226,8079052713,2144085236,1474478923,33273275729,26200494380,14223387743,5628468398
9/30/18 11:00,10064826954,7756247240,2851854685,3046640124,26335072676,29589248590,14805231701,4935522781
9/30/18 12:00,11336176901,6112703872,3836109424,4962854923,25010148820,29533315535,17393598145,4980312662
9/30/18 13:00,13441199018,5777233437,4265310778,4059900343,29097283565,34527568143,11377660160,4339853765
9/30/18 14:00,12076146986,7900868280,4477750527,2029343935,30605073958,33560605074,6284948681,5018979204
9/30/18 15:00,10740010208,5821340605,2137283050,3306670384,28684772967,28003412254,8656421932,5202314170
9/30/18 16:00,11536276501,5961116608,4300608015,7314078053,35393123495,31488347724,10820871148,9284527271
9/30/18 17:00,10845137793,5470829041,2902883046,4147038745,31642728755,25535228269,11737869452,9790837927
9/30/18 18:00,13759671163,6924713157,1836442044,3287885903,37897529966,30779146291,14541867463,10658592367
9/30/18 19:00,10309920149,5531285408,2590559969,3419486080,37015384854,30907496070,12549586017,9165716985
9/30/18 20:00,9312783793,7075850114,1352521253,8047950305,38236861700,24844389679,14004003557,9250965178
9/30/18 21:00,10622059332,7221906630,1697356832,8142554200,33900045951,25286005669,12936344305,8714775212
9/30/18 22:00,12395935574,6208094588,2141678820,6934437378,27750005097,23624079471,13466751072,8032390264
9/30/18 23:00,10725910361,5322555948,3748493577,8014910924,24071546198,22344522718,9223823887,6786620362
10/01/2018 00:00,9576473143,6466503413,3013259003,8103941579,25293823099,22887239626,6045437939,8499399492
10/01/2018 01:00,10182252432,7209351135,1892227542,5034854787,20467863818,24638470069,7377490338,8813054124
10/01/2018 02:00,9934446392,9105652437,2388941200,7893748954,29103369421,24772831214,6753369100,9964440617
10/01/2018 03:00,12230448822,8400938453,1860359816,8497823133,32198770286,23896995256,16228958288,11227806216
10/01/2018 04:00,11027330304,6562366619,1621322148,6283076650,32539613282,27053875354,25124305777,9805430591
10/01/2018 05:00,11150783445,7439034914,1800711386,4091872600,26898488339,24774725956,40382930431,11366293046
10/01/2018 06:00,10030179906,6988538247,1316606417,2096020987,26700999079,25846153511,26912097501,11674080595
10/01/2018 07:00,12604577093,5924965202,1679250974,4477853433,24192104186,27914073383,19838222660,11125543934
10/01/2018 08:00,17797593474,5497507645,2009682607,1199251963,18763698621,28864226840,16315797011,17803362379
10/01/2018 09:00,20148993317,5073750421,2939064249,1049336095,17652095193,29642071313,22786246237,17874190793
10/01/2018 10:00,12302551819,5601481882,2894814427,1597858839,22570074702,27874546085,31306069392,16315038793
10/01/2018 11:00,10985526496,5738032064,1660983154,2683833031,19705841387,26037009578,38899791010,17593623193
10/01/2018 12:00,10254141174,7723364361,1567446694,2300567768,19626321959,30318193930,35306940888,17407276880
10/01/2018 13:00,14302946275,7473756646,2934056552,3363391130,20595243838,35353375972,35258365606,20518756284
10/01/2018 14:00,11289691256,6949163594,5649345299,2394533127,20884762972,32949470085,37691110433,17230028392
10/01/2018 15:00,10516219689,8255142964,4364672248,2325292690,19745913027,27057799070,39090354168,20681363084
10/01/2018 16:00,8480487628,7855535327,2953390477,2509482249,21630951097,24588474462,32989464802,21868101206
10/01/2018 17:00,14950628605,7977924222,2774651154,4927289691,23810937748,22904969432,41233794418,21392349262
10/01/2018 18:00,9935571771,9560007751,6042977951,2398113889,27027220936,29468777818,43828371381,19507450809
10/01/2018 19:00,14302015223,8062832541,3529953607,2231634952,27171099442,26943563144,41492125275,16546201210
10/01/2018 20:00,18826794511,6655702415,3068045573,4977999690,32029273372,27402946470,27656829613,15576571975
10/01/2018 21:00,9142553400,6143301150,4079398176,3603922950,28447253402,33197802432,23734213684,13692548568
10/01/2018 22:00,11259954405,5622361045,3608686609,2958870745,28987762340,29946578463,28807261140,14638576006
10/01/2018 23:00,10151446616,5692283017,4996894593,4461282441,29858600357,29634137981,32405437545,13320197469
10/02/2018 00:00,11036593582,5905893325,5236087148,3431662831,26008849934,35963627392,13711456251,12760998021
10/02/2018 01:00,8789070984,7773640128,5954193944,3024132962,26642660081,30535848011,19609908811,14402308089
10/02/2018 02:00,8704700164,9318992734,6034471376,6366772042,26674528109,25569889115,16015939077,15751224469
10/02/2018 03:00,9016954675,9095234331,5781782125,6182761808,23549415122,22948113403,18491419745,13131944644
10/02/2018 04:00,8633758481,6417255163,5226298342,7339233922,18161044698,22315223950,12466809406,10672315707
10/02/2018 05:00,7223043718,5069181122,4231059817,3402093949,15282778205,20040482833,14701181071,11878325935
10/02/2018 06:00,6796970938,7404761444,4350189935,5663968400,21556608294,35197073575,10440614461,8479668352
10/02/2018 07:00,6595653124,7543551076,4861600019,4030323275,14875148350,28486772348,12626125071,5737803513
10/02/2018 08:00,8974823217,8911383033,4260516067,4103793911,14283803026,24406214448,15780998950,3401240143
10/02/2018 09:00,10798074334,8127376614,4195595600,3820155465,14769399296,19566378845,11518612822,2635977065
10/02/2018 10:00,11381282710,11227539914,3472846658,4655568675,23353782050,19347693524,12857424883,2880858062
10/02/2018 11:00,9761797509,8165947550,3465261012,5392030976,19329046056,18416110568,9159080745,3314633154
10/02/2018 12:00,8438087302,7450229520,3094067252,3417614834,16467434114,17039691771,10122507887,2862573832
10/02/2018 13:00,6693578521,5999467990,3489926245,4429710268,18131355541,17512674775,13764225379,3341931541
10/02/2018 14:00,6597941253,4470162433,3439534479,5408827866,20126602417,17772366011,11245709049,4174147822
10/02/2018 15:00,7561858230,5663742511,3417151708,4320039823,19191802508,20107627561,12842480086,5538448613
10/02/2018 16:00,9534124569,7832353154,3607114638,3177841482,18103095242,20625683265,10577044509,5441636335
10/02/2018 17:00,10304728658,7200767836,2955291396,6777682611,23394086022,22122717527,7504683906,6502266854
10/02/2018 18:00,21165546529,12186680508,2626007816,3542653549,27964492089,32630564874,7249515975,8332910987
10/02/2018 19:00,25526903937,10656085529,3419223177,3135919511,24660553262,30240029881,8016864670,7261875875
10/02/2018 20:00,19754825177,8349297486,3944351438,2671412336,16231829795,25138767024,7575714791,5810377768
10/02/2018 21:00,19833017674,7051055543,2947620544,2509050796,15304013658,18705645804,9154049371,4835218759
10/02/2018 22:00,22918415460,8290307192,3346290945,2557223123,16429850466,20536668098,6368477755,4462538435
10/02/2018 23:00,5310350220,9600619478,3471645718,2530590462,17395009128,20322015768,5641468655,5061819705
10/03/2018 00:00,7830505512,8312865172,2998538177,2610491425,17430031698,22765322123,13542036867,4838447440
10/03/2018 01:00,5674507725,6427608817,3413157278,2451952217,13063582213,20399387113,10030033285,4845295628
10/03/2018 02:00,4709915014,6463484861,5472556324,2170676290,12578322584,23316825668,10006409126,3785461094
10/03/2018 03:00,6222227606,8064873273,4342364037,1788213654,14410900534,17418988188,15247551749,3330785192
10/03/2018 04:00,8604354977,7794554612,2504269640,229010000.1,13521998739,19186924264,13747565771,4597267062
10/03/2018 05:00,10544862115,8292006175,4273434086,222427987,12189503704,17226675112,15360045021,5168017337
10/03/2018 06:00,11657762501,9010159818,3801646309,1889966928,22601988675,22749392772,11787137315,5349349476
10/03/2018 07:00,9330086213,12487415478,2216377824,3319389329,23070103987,22716578126,13769308484,6602288368
10/03/2018 08:00,12462972746,10498481250,2485295147,3232709014,33870782641,22409854969,12627565441,5742333571
10/03/2018 09:00,12796279609,13749759651,2826619062,6529269336,33616213988,14564957674,15488888764,4895751040
10/03/2018 10:00,9881638822,14366249585,2771567042,6626511243,27879573772,13435629147,18490782665,4126249692
10/03/2018 11:00,10257337553,14413258130,2832273090,6528492518,21953645073,14836138299,15180883579,5678559206
10/03/2018 12:00,7231651972,11183351571,1640239876,3080571120,20657124373,14699465326,12355898702,4804855626
10/03/2018 13:00,10346109605,11956367010,1506912742,5281043993,23046035505,21060781741,8201238914,4217162017
10/03/2018 14:00,9646156239,15299466612,1050728832,7088864693,20188000114,34202346833,8719680222,4643482783
10/03/2018 15:00,11322026971,14300194718,1843812727,1854192536,21873954834,33458999230,21231528166,4034845699
10/03/2018 16:00,12322018341,9196678030,2369523940,2234671299,22253424458,23712872953,25330899491,3873329605
10/03/2018 17:00,10886333360,9405645754,1550784153,4211956226,20030017345,25244487269,13499302924,3315926393
10/03/2018 18:00,27370778757,10516977940,2310319515,2160244922,23906366264,30960944306,14260620967,3105547624
10/03/2018 19:00,16252546422,10284645127,4655932445,2472435034,20615062962,35810976726,15526327395,3293698159
10/03/2018 20:00,11176296191,8652483946,2561318992,799165708.8,21915359299,22046729836,15747511013,5433707580
10/03/2018 21:00,11658527781,10377366524,2309206837,2708517809,22758951285,21635423379,13257878692,7743098568
10/03/2018 22:00,14301747313,14377135148,2291712660,2283116350,28548029290,23561728850,11131624813,9738285879
10/03/2018 23:00,12895558638,10537036932,1650953038,3057329772,27451066659,22365474588,11428609221,6257407164
10/04/2018 00:00,10465244108,11555274460,1472437623,4526478550,24293641982,23696239216,21217084375,4238541724
10/04/2018 01:00,14947158489,10165418102,1137466198,4058545539,17854449598,20544185569,10101854842,4582749167
10/04/2018 02:00,12395225554,11682071150,1611569001,4065684158,20416989926,21588006337,13041091133,5104672355
10/04/2018 03:00,11966263252,10402440844,2825749653,3254541928,21031392889,18909812035,11287287483,5441641831
10/04/2018 04:00,7445505221,12240542011,2148494041,4611946494,20634036538,18037437726,8764989585,6032017105
10/04/2018 05:00,11376802647,10810712564,2039306420,3651826523,21968064335,17089395103,20262850249,7069858804
10/04/2018 06:00,14059493840,11507727185,2635835495,4357924584,27547524034,19767689811,11547953397,5725901965
10/04/2018 07:00,7816964098,11447559941,1958134675,2782926022,26983781197,18734012682,8880814158,5483627237
10/04/2018 08:00,17107219981,12752091763,2196325582,3707913822,28101306972,18529246417,11156060000,9065218854
10/04/2018 09:00,15824712265,12192315207,2305175035,2807811492,24003097245,16030309107,19925372420,8773160054
10/04/2018 10:00,17294747957,13713929426,2096395652,1131025228,26288315795,21228919711,14195345278,8904913500
10/04/2018 11:00,12046657848,14910907086,1662192284,1090954373,23316336597,21117096607,11778028762,7313280583
10/04/2018 12:00,10039421742,16087956113,2892190515,857293662.5,24318318746,18758205094,12440224734,7546089514
10/04/2018 13:00,12439546899,9507212311,2721236810,1114784495,25648287211,24935082026,18491244861,7020687014
10/04/2018 14:00,11029684088,9353665632,1240856626,1490902807,24255579949,22618786409,24261560464,5905859141
10/04/2018 15:00,11822934607,9659093026,1235070936,1193898791,25877447535,21056845915,17505961732,5918339221
10/04/2018 16:00,9546538076,14042107940,1232012365,1103708389,28971018171,20314193739,17251806086,5320909102
10/04/2018 17:00,8859790717,13205309767,1291838503,1135792913,22741519452,23685023355,23640088128,7576033406
10/04/2018 18:00,15888620796,13509672173,1128123340,946927282.7,26463908904,41620855607,21563187628,7590073681
10/04/2018 19:00,7128786370,7679191545,890107857.5,1136016649,19408208908,40180424175,17726778625,6559904063
10/04/2018 20:00,22659854549,10087427458,2886669585,1061039286,24588637258,43806083237,28467871963,5419605243
10/04/2018 21:00,32967694200,14488711458,1801432443,801315775.5,26450873330,37877276165,18748141131,5018595034
10/04/2018 22:00,27303678316,14238103240,1319124199,861088629.7,29893656395,25654149263,13250823241,5976365501
10/04/2018 23:00,17942587453,20058019783,997186233.4,947965381.8,42520246340,24737042539,10331074758,6059054829
10/05/2018 00:00,9013427944,17976564224,915226435.5,1136152718,42405990505,25557324412,10701295460,7288407324
10/05/2018 01:00,8551143092,10256962334,1077620315,1292510722,35099218394,20733113424,16381514836,8485590619
10/05/2018 02:00,15608381187,9269308008,1950906013,1059622093,27855131619,25020887654,26223837682,6165498323
10/05/2018 03:00,13937942701,8729223471,3682713630,1173394346,19472624805,37964452163,26390950140,8344732404
10/05/2018 04:00,9945480328,9087302376,1836420768,1111750173,17654597321,36199489186,13233434180,6418724572
10/05/2018 05:00,9951266807,13940926717,1317397397,1067392481,21610599472,44728882644,21812463120,10856476126
10/05/2018 06:00,7356774912,14136407147,1589611561,1130745997,31292533728,32423491938,15747508462,12784601141
10/05/2018 07:00,6891276560,12584358087,1504080789,1127260167,31165020804,30781522244,13274518764,10355737913
10/05/2018 08:00,12093414952,10315971823,1132441068,1139576710,23747795009,31831582398,13590304870,5126804055
10/05/2018 09:00,12512008548,8275084911,1685892748,1134189388,22502315127,36430983391,11326784870,10148230098
10/05/2018 10:00,8707098292,8024049804,2727120749,1041455112,21847392663,26959390661,13733137293,10836797157
10/05/2018 11:00,8970620882,7437967122,3356539877,937384792.6,18730816906,22893791880,16549711134,10883287838
10/05/2018 12:00,10980106137,8137801973,2328453859,964924886.7,19144808313,27037037380,24064258242,11019310481
10/05/2018 13:00,11717419778,9600786737,1595393142,1459745980,21915911744,21788794629,29632169035,10483770083
10/05/2018 14:00,10709166083,10180185041,2089796626,996562042.1,32751450393,26881154330,24088968383,14230054804
10/05/2018 15:00,21084296862,7267398861,1878390464,1128915779,25454984324,25712553374,10135939763,10414363193
10/05/2018 16:00,18363808497,6462209693,3128196704,992637663.2,18572722180,27359697466,10474987661,9228219246
10/05/2018 17:00,29171302869,10178551401,4166156852,834581482.6,30073219258,27770778778,9081964181,11253432346
10/05/2018 18:00,31400811731,15613865005,3486627986,1176365310,31327946441,26060661118,7297331670,9617487304
10/05/2018 19:00,33223531388,11921576415,3383292397,1097300833,28600040316,27113552944,9116686221,9063330229
10/05/2018 20:00,31802937965,7707365827,4428756052,946287191.8,32194399947,30155417867,6455338458,9902977445
10/05/2018 21:00,24462912476,9637981703,4536831243,1286216812,21878202406,31771029836,8778109186,11455230860
10/05/2018 22:00,17502623987,9052744168,4143416644,1833803355,24364885220,24530256565,8877632135,9256185781
10/05/2018 23:00,14858958633,8437706656,2503277692,1874824967,20196570007,25475209426,6652324504,12586570638
10/06/2018 00:00,13093124073,8962393366,2243460072,1795979822,19489654027,30779933005,8131686158,17425211479
10/06/2018 01:00,17265222296,11774238813,4126813926,1331056432,17810403165,20328353892,7648636973,13005627878
10/06/2018 02:00,12141398324,8597591542,4406410068,1659188250,25543311226,29460866228,11196601215,12188390446
10/06/2018 03:00,18151902561,8791393797,3652311002,1531453077,24344944110,28984646083,10848814356,13289504728
10/06/2018 04:00,23580050608,8518854277,4188699913,1017679864,18768113313,25864461331,10834545414,12173329184
10/06/2018 05:00,24581587581,8494396625,3835717957,1209831986,20586682532,20441310438,9996850575,9277107486
10/06/2018 06:00,21963486200,7385302602,2158385705,901448314.1,21202247640,26134272357,11450805912,8993832017
10/06/2018 07:00,19619109209,8245063449,3120748880,1143822932,17229272534,34887464919,12468456018,8582180529
10/06/2018 08:00,11165809691,9046343031,2400322606,775812941.5,16947965655,27689420498,11369278158,10654594618
10/06/2018 09:00,10125437290,9407370277,1922994586,909828860.8,15548241428,33893804382,10280166420,10145697674
10/06/2018 10:00,11584782343,8883805375,3605645115,1053000502,23697239087,28728851738,7299499994,9625689877
10/06/2018 11:00,17527124725,7299270522,6583153023,1087561290,20179935592,22465425799,8440611587,10396568982
10/06/2018 12:00,20951837504,8090614172,5553728094,914614712.7,16470618562,27516749634,8554441989,10244825754
10/06/2018 13:00,26953313203,9558557516,3024566567,1542805335,20425376469,28437227830,9872818230,9998731710
10/06/2018 14:00,29310184395,10639886811,2902559062,1455070674,19566095296,25389330547,8093358621,10895352806
10/06/2018 15:00,34564813411,8573057805,3753996278,1081061108,21767839282,30515707704,11811037529,11749707054
10/06/2018 16:00,26258065381,8802693291,5088767236,1092961438,21651508015,21543314987,8115883021,11140506423
10/06/2018 17:00,22265883494,7434727845,4914509119,1187877455,27818457577,20886852998,6191692083,8660186849
10/06/2018 18:00,30818124933,9798543606,4415438819,1070810448,23798916425,24859477431,8832026004,9019570078
10/06/2018 19:00,31793285899,10093891181,4613146306,1059520004,22711473797,21286321477,12517323223,8354942233
10/06/2018 20:00,31437675796,10765638853,4545885176,1321191248,23858362962,19335449084,9162698441,7308008188
10/06/2018 21:00,22669431009,11267439282,2384045444,1436688339,30233015292,15232750562,8182766501,10807768701
10/06/2018 22:00,14637654677,10474499997,2923530314,1171287951,32149850585,16133603162,6732472689,9367772822
10/06/2018 23:00,14729101992,8913471873,2688379398,1669007481,34916273860,19116027131,6158891435,10498634704
10/07/2018 00:00,23449221236,8437890208,2389381603,1519576278,21983027440,24787319056,2932657736,14470849959
10/07/2018 01:00,33136829453,10783091165,3250477376,1635776871,28287190654,23895597569,3987425141,7573392930
10/07/2018 02:00,28516529438,8248552034,3380191874,1989407520,22788208488,27926569756,4425391589,5612891648
10/07/2018 03:00,22475547190,10336832406,4289681024,2246931146,27094025971,27378413541,6434365546,7630538073
10/07/2018 04:00,24778513883,9125602276,3463113371,2314114496,23372812797,25441840499,5262640907,6087472513
10/07/2018 05:00,35068588426,8169775956,4000120240,1802688221,32444903419,30791212535,5573991882,6691379099
10/07/2018 06:00,43340481747,7043514353,4029016992,1318233083,23867451403,35618367786,8850543149,7657766555
10/07/2018 07:00,30198797036,11089816901,4345611207,1788051344,27163005216,31112428639,8152211872,9058718266
10/07/2018 08:00,25468826800,9917559606,5966989777,1610500751,27128421589,26380376071,7263832036,7128256956
10/07/2018 09:00,22107104259,11988894990,5751790916,1781207057,23131257937,29838050038,6156763692,9022481487
10/07/2018 10:00,38104057651,14643078707,5444384133,3380304679,26043953896,32488108690,5788508599,9731077549
10/07/2018 11:00,26142932339,11043345488,4127046203,1990721535,18853415409,30072531920,6501877170,8269594748
10/07/2018 12:00,22031988054,9034744725,4225339776,1710581021,12008541357,28168014664,8110197016,8025011690
10/07/2018 13:00,30402024344,13892224291,3123756837,2181333387,24899149320,27980234722,7540986885,9224316807
10/07/2018 14:00,28063925128,12021203813,2025850405,2179181676,23954506289,23203486901,7923365085,9585681293
10/07/2018 15:00,25384048511,10938726094,1315608957,1892681397,23611794010,19824526901,7880899206,8867354040
10/07/2018 16:00,16001405920,12020082497,1311804788,1835665215,27564188477,16017697547,11344956824,9622406831
10/07/2018 17:00,18717470765,12557411116,3133438989,1993618287,32772111678,21463796046,11346684745,7812493391
10/07/2018 18:00,43013690576,12014223042,2995420864,1971494158,33528461577,29875421532,13605951364,8278463040
10/07/2018 19:00,38124205079,11016763494,1586945971,2929408339,24501055880,17484886411,12701960263,10015175307
10/07/2018 20:00,28815635303,6758908833,1173658968,1977487949,17267998006,16260435642,10088149516,8040031898
10/07/2018 21:00,18501146805,9298765931,3647148611,1928588305,22297804949,17257234822,8513270750,8380107822
10/07/2018 22:00,17815107832,9104658151,2164976146,1712731009,24518150800,12151339380,9239537674,9070951234
